#Anno_Riferimento,Tipologia_Amministrazione,Regione_Fornitore,Regione_PA,Provincia_PA,Sigla_provincia_PA,Tipo_Negoziazione,N_negoziazioni_stipulate,N_Contratti_Stipulati,Valore_Base_Asta,Perc_negoziazioni_base_asta_valorizzata,Valore_contratti_stipulati,N_Medio_Fornitori_Partecipanti,N_Fornitori_con_contratti_stipulati,N_PA_Appaltanti,N_PO,Durata_media_negoziazione,Tempi_Medi_Stipula
"2019","REGIONI","CALABRIA","PIEMONTE","TORINO","TO","TD","2","2","28000","100","23088","1","2","1","2","74","0"
"2019","REGIONI","CAMPANIA","PIEMONTE","TORINO","TO","TD","3","3","8609,02","100","8576","1","3","1","3","46,33","0"
"2019","REGIONI","PIEMONTE","PIEMONTE","TORINO","TO","TD","84","84","752671,54","57,14","957257,1","1","75","1","22","29,94","0"
"2019","REGIONI","LOMBARDIA","PIEMONTE","TORINO","TO","TD","35","35","223304,02","68,57","312826,5","1","25","1","10","25,74","0"
"2019","REGIONI","EMILIA ROMAGNA","PIEMONTE","TORINO","TO","TD","8","8","66529","87,5","97112,13","1","5","1","5","30","0"
"2019","REGIONI","FRIULI VENEZIA GIULIA","PIEMONTE","TORINO","TO","TD","2","2","2480","50","28610","1","2","1","2","18,5","0"
"2019","REGIONI","LAZIO","SARDEGNA","CAGLIARI","CA","TD","7","7","42359,75","57,14","117651,05","1","6","1","3","6,14","0"
"2019","REGIONI","MARCHE","SARDEGNA","CAGLIARI","CA","TD","1","1","1500","100","1500","1","1","1","1","3","0"
"2019","REGIONI","VENETO","SARDEGNA","CAGLIARI","CA","TD","1","1","10450","100","10400","1","1","1","1","8","0"
"2019","REGIONI","SICILIA","SARDEGNA","CAGLIARI","CA","TD","1","1",,"0","16519,3","1","1","1","1","10","0"
"2019","REGIONI","CAMPANIA","SARDEGNA","CAGLIARI","CA","TD","1","1","8000","100","8000","1","1","1","1","21","0"
"2019","REGIONI","SARDEGNA","SARDEGNA","CAGLIARI","CA","TD","15","15","453278,52","86,67","454207,83","1","13","1","3","3,33","0"
"2019","REGIONI","LOMBARDIA","SARDEGNA","CAGLIARI","CA","TD","3","3",,"0","18751","1","3","1","3","7,67","0"
"2019","REGIONI","EMILIA ROMAGNA","SARDEGNA","ORISTANO","OR","TD","1","1","15000","100","13860","1","1","1","1","4","0"
"2019","REGIONI","LAZIO","LOMBARDIA","MILANO","MI","TD","1","1","22000","100","21500","1","1","1","1","14","0"
"2019","REGIONI","PIEMONTE","LOMBARDIA","MILANO","MI","TD","2","2","54690","100","54686,1","1","2","1","1","9,5","0"
"2019","REGIONI","LOMBARDIA","LOMBARDIA","MILANO","MI","TD","5","5","139950,82","100","112200","1","4","1","1","25","0"
"2019","REGIONI","EMILIA ROMAGNA","LOMBARDIA","MILANO","MI","TD","2","2",,"0","31180","1","2","1","1","25,5","0"
"2019","REGIONI","LAZIO","BASILICATA","POTENZA","PZ","TD","3","3","40400","100","39000","1","3","1","3","18,67","0"
"2019","REGIONI","VENETO","BASILICATA","POTENZA","PZ","TD","1","1","22000","100","10000","1","1","1","1","25","0"
"2019","REGIONI","LOMBARDIA","BASILICATA","POTENZA","PZ","TD","4","4","14889,48","50","51571,52","1","4","1","2","49,25","0"
"2019","REGIONI","BASILICATA","BASILICATA","POTENZA","PZ","TD","24","24","237859,15","58,33","334159,03","1","23","1","5","29,13","0"
"2019","REGIONI","EMILIA ROMAGNA","BASILICATA","POTENZA","PZ","TD","1","1","2040","100","2040","1","1","1","1","37","0"
"2019","REGIONI","LAZIO","VALLE D'AOSTA","AOSTA","AO","TD","9","9","13150","11,11","47009,05","1","9","1","6","22,56","0"
"2019","REGIONI","MARCHE","VALLE D'AOSTA","AOSTA","AO","TD","2","2","7000","50","6265","1","2","1","2","31","0"
"2019","REGIONI","VENETO","VALLE D'AOSTA","AOSTA","AO","TD","9","9","46000","22,22","117923,36","1","7","1","6","26,67","0"
"2019","REGIONI","LIGURIA","VALLE D'AOSTA","AOSTA","AO","TD","3","3","15000","33,33","20855,84","1","2","1","2","41","0"
"2019","REGIONI","SICILIA","VALLE D'AOSTA","AOSTA","AO","TD","1","1",,"0","1281","1","1","1","1","55","0"
"2019","REGIONI","TOSCANA","VALLE D'AOSTA","AOSTA","AO","TD","7","7",,"0","38847,5","1","7","1","6","37","0"
"2019","REGIONI","CALABRIA","VALLE D'AOSTA","AOSTA","AO","TD","1","1",,"0","630","1","1","1","1","9","0"
"2019","REGIONI","CAMPANIA","VALLE D'AOSTA","AOSTA","AO","TD","5","5","4850","80","14406,26","1","5","1","4","21,2","0"
"2019","REGIONI","PIEMONTE","VALLE D'AOSTA","AOSTA","AO","TD","32","32","112433,54","50","252013,41","1","23","1","14","25,53","0"
"2019","REGIONI","LOMBARDIA","VALLE D'AOSTA","AOSTA","AO","TD","37","37","45523,01","21,62","268659,09","1","28","1","16","33","0"
"2019","REGIONI","VALLE D'AOSTA","VALLE D'AOSTA","AOSTA","AO","TD","81","81","317807,2","51,85","636787,14","1","47","1","24","28,33","0"
"2019","ISTITUTI/ENTI DI RICERCA","SICILIA","VENETO","PADOVA","PD","TD","2","2",,"0","1013,42","1","2","2","2","20","0"
"2019","ISTITUTI/ENTI DI RICERCA","SICILIA","VENETO","VENEZIA","VE","TD","1","1",,"0","5690","1","1","1","1","10","0"
"2019","ISTITUTI/ENTI DI RICERCA","TOSCANA","VENETO","PADOVA","PD","TD","2","2","210","50","1419","1","2","2","2","9,5","0"
"2019","ISTITUTI/ENTI DI RICERCA","TOSCANA","VENETO","VENEZIA","VE","TD","1","1",,"0","287,19","1","1","1","1","9","0"
"2019","ISTITUTI/ENTI DI RICERCA","CALABRIA","VENETO","PADOVA","PD","TD","1","1",,"0","795","1","1","1","1","7","0"
"2019","ISTITUTI/ENTI DI RICERCA","CAMPANIA","VENETO","PADOVA","PD","TD","1","1","550","100","540","1","1","1","1","19","0"
"2019","ISTITUTI/ENTI DI RICERCA","CAMPANIA","VENETO","VENEZIA","VE","TD","1","1",,"0","12600","1","1","1","1","8","0"
"2019","ISTITUTI/ENTI DI RICERCA","PIEMONTE","VENETO","PADOVA","PD","TD","4","4",,"0","10344,76","1","3","1","2","4,25","0"
"2019","ISTITUTI/ENTI DI RICERCA","PIEMONTE","VENETO","VENEZIA","VE","TD","6","6",,"0","66301,45","1","3","1","1","6,17","0"
"2019","ISTITUTI/ENTI DI RICERCA","LOMBARDIA","VENETO","PADOVA","PD","TD","47","47","4785","12,77","115437,98","1","32","2","5","8,4","0"
"2019","ISTITUTI/ENTI DI RICERCA","LOMBARDIA","VENETO","VENEZIA","VE","TD","7","7",,"0","15354,13","1","6","1","1","7,86","0"
"2019","ISTITUTI/ENTI DI RICERCA","EMILIA ROMAGNA","VENETO","PADOVA","PD","TD","4","4",,"0","3773,4","1","4","1","2","14","0"
"2019","ISTITUTI/ENTI DI RICERCA","EMILIA ROMAGNA","VENETO","VENEZIA","VE","TD","6","6",,"0","38577","1","6","1","1","8,17","0"
"2019","ISTITUTI/ENTI DI RICERCA","TRENTINO ALTO ADIGE","VENETO","PADOVA","PD","TD","1","1","780","100","756,5","1","1","1","1","17","0"
"2019","ISTITUTI/ENTI DI RICERCA","FRIULI VENEZIA GIULIA","VENETO","PADOVA","PD","TD","1","1","4800","100","4650","1","1","1","1","5","0"
"2019","ISTITUTI/ENTI DI RICERCA","FRIULI VENEZIA GIULIA","VENETO","VENEZIA","VE","TD","4","4",,"0","20414","1","1","1","1","5,75","0"
"2019","ISTITUTI/ENTI DI RICERCA","LAZIO","ABRUZZO","L'AQUILA","AQ","TD","3","3","58301","100","57200","1","3","1","1","6,33","0"
"2019","ISTITUTI/ENTI DI RICERCA","PUGLIA","ABRUZZO","TERAMO","TE","TD","1","1","3430,39","100","3289","1","1","1","1","4","0"
"2019","ISTITUTI/ENTI DI RICERCA","UMBRIA","ABRUZZO","L'AQUILA","AQ","TD","1","1","2001","100","2000","1","1","1","1","1","0"
"2019","ISTITUTI/ENTI DI RICERCA","VENETO","ABRUZZO","TERAMO","TE","TD","1","1","3975,5","100","3975,5","1","1","1","1","7","0"
"2019","ISTITUTI/ENTI DI RICERCA","ABRUZZO","ABRUZZO","L'AQUILA","AQ","TD","7","7","115656","100","110529,68","1","6","2","2","9,43","0"
"2019","ISTITUTI/ENTI DI RICERCA","ABRUZZO","ABRUZZO","TERAMO","TE","TD","2","2","20820","100","19820,6","1","2","1","1","10","0"
"2019","ISTITUTI/ENTI DI RICERCA","LIGURIA","ABRUZZO","L'AQUILA","AQ","TD","1","1","33001","100","33000","1","1","1","1","7","0"
"2019","ISTITUTI/ENTI DI RICERCA","LOMBARDIA","ABRUZZO","L'AQUILA","AQ","TD","2","2","15000","100","13480","1","2","1","1","6,5","0"
"2019","ISTITUTI/ENTI DI RICERCA","EMILIA ROMAGNA","ABRUZZO","L'AQUILA","AQ","TD","1","1","38100","100","38000","1","1","1","1","8","0"
"2019","ISTITUTI/ENTI DI RICERCA","PUGLIA","LIGURIA","LA SPEZIA","SP","TD","2","2",,"0","3905,98","1","2","1","1","5","0"
"2019","ISTITUTI/ENTI DI RICERCA","VENETO","LIGURIA","GENOVA","GE","TD","1","1","23000","100","23000","1","1","1","1","42","0"
"2019","ISTITUTI/ENTI DI RICERCA","LIGURIA","LIGURIA","GENOVA","GE","TD","2","2","16400","50","20455,8","1","2","1","2","25,5","0"
"2019","ISTITUTI/ENTI DI RICERCA","LIGURIA","LIGURIA","LA SPEZIA","SP","TD","2","2",,"0","3560","1","1","1","1","1,5","0"
"2019","ISTITUTI/ENTI DI RICERCA","TOSCANA","LIGURIA","GENOVA","GE","TD","1","1",,"0","6000","1","1","1","1","6","0"
"2019","ISTITUTI/ENTI DI RICERCA","CALABRIA","LIGURIA","LA SPEZIA","SP","TD","1","1",,"0","3400","1","1","1","1","2","0"
"2019","ISTITUTI/ENTI DI RICERCA","LOMBARDIA","LIGURIA","GENOVA","GE","TD","3","3","1593","66,67","1915,55","1","3","1","2","14","0"
"2019","ISTITUTI/ENTI DI RICERCA","LOMBARDIA","LIGURIA","LA SPEZIA","SP","TD","6","6",,"0","31033,36","1","4","1","1","6,83","0"
"2019","ISTITUTI/ENTI DI RICERCA","EMILIA ROMAGNA","LIGURIA","LA SPEZIA","SP","TD","1","1",,"0","1620","1","1","1","1","4","0"
"2019","ISTITUTI/ENTI DI RICERCA","FRIULI VENEZIA GIULIA","LIGURIA","GENOVA","GE","TD","1","1",,"0","429,02","1","1","1","1","14","0"
"2019","ISTITUTI/ENTI DI RICERCA","FRIULI VENEZIA GIULIA","LIGURIA","LA SPEZIA","SP","TD","3","3",,"0","10123","1","3","1","1","6,33","0"
"2019","ISTITUTI/ENTI DI RICERCA","LAZIO","SICILIA","CATANIA","CT","TD","14","14","10668","14,29","78677,88","1","11","2","3","13,36","0"
"2019","ISTITUTI/ENTI DI RICERCA","LAZIO","SICILIA","MESSINA","ME","TD","8","8",,"0","20601,74","1","8","1","2","19","0"
"2019","ISTITUTI/ENTI DI RICERCA","LAZIO","SICILIA","PALERMO","PA","TD","2","2",,"0","8119","1","2","2","2","21,5","0"
"2019","ISTITUTI/ENTI DI RICERCA","LAZIO","SICILIA","TRAPANI","TP","TD","2","2","1600","50","2459","1","2","1","2","14","0"
"2019","ISTITUTI/ENTI DI RICERCA","MARCHE","SICILIA","MESSINA","ME","TD","1","1",,"0","1194,5","1","1","1","1","4","0"
"2019","ISTITUTI/ENTI DI RICERCA","PUGLIA","SICILIA","CATANIA","CT","TD","6","6",,"0","10654","1","1","1","1","17,17","0"
"2019","ISTITUTI/ENTI DI RICERCA","UMBRIA","SICILIA","CATANIA","CT","TD","1","1",,"0","7110","1","1","1","1","6","0"
"2019","ISTITUTI/ENTI DI RICERCA","VENETO","SICILIA","CATANIA","CT","TD","5","5","104120","100","102961","1","5","2","2","48,2","0"
"2019","ISTITUTI/ENTI DI RICERCA","VENETO","SICILIA","MESSINA","ME","TD","2","2","3200,7","50","3690,11","1","2","1","2","17,5","0"
"2019","ISTITUTI/ENTI DI RICERCA","VENETO","SICILIA","PALERMO","PA","TD","1","1",,"0","3313,2","1","1","1","1","13","0"
"2019","ISTITUTI/ENTI DI RICERCA","VENETO","SICILIA","TRAPANI","TP","TD","1","1","1000","100","886","1","1","1","1","28","0"
"2019","ISTITUTI/ENTI DI RICERCA","SICILIA","SICILIA","CATANIA","CT","TD","102","102","532141,59","47,06","768189,76","1","71","4","10","14,66","0"
"2019","ISTITUTI/ENTI DI RICERCA","SICILIA","SICILIA","MESSINA","ME","TD","28","28","72090","25","120718,67","1","21","1","3","13,07","0"
"2019","ISTITUTI/ENTI DI RICERCA","SICILIA","SICILIA","PALERMO","PA","TD","28","28","84952,9","50","143939,43","1","27","3","8","26,11","0"
"2019","ISTITUTI/ENTI DI RICERCA","SICILIA","SICILIA","TRAPANI","TP","TD","10","10","9203","40","52803","1","7","1","2","10,1","0"
"2019","ISTITUTI/ENTI DI RICERCA","TOSCANA","SICILIA","CATANIA","CT","TD","2","2","2600","50","4239","1","2","2","2","25,5","0"
"2019","ISTITUTI/ENTI DI RICERCA","TOSCANA","SICILIA","MESSINA","ME","TD","1","1",,"0","1287","1","1","1","1","11","0"
"2019","ISTITUTI/ENTI DI RICERCA","TOSCANA","SICILIA","PALERMO","PA","TD","1","1","23934,43","100","23934","1","1","1","1","36","0"
"2019","ISTITUTI/ENTI DI RICERCA","CAMPANIA","SICILIA","CATANIA","CT","TD","4","4","15500","25","23727","1","4","2","2","14","0"
"2019","ISTITUTI/ENTI DI RICERCA","CAMPANIA","SICILIA","PALERMO","PA","TD","1","1",,"0","10858,49","1","1","1","1","8","0"
"2019","ISTITUTI/ENTI DI RICERCA","PIEMONTE","SICILIA","CATANIA","CT","TD","2","2",,"0","5044,8","1","2","1","1","5,5","0"
"2019","ISTITUTI/ENTI DI RICERCA","PIEMONTE","SICILIA","MESSINA","ME","TD","1","1",,"0","2028,5","1","1","1","1","13","0"
"2019","ISTITUTI/ENTI DI RICERCA","PIEMONTE","SICILIA","PALERMO","PA","TD","1","1",,"0","3250","1","1","1","1","66","0"
"2019","ISTITUTI/ENTI DI RICERCA","SARDEGNA","SICILIA","CATANIA","CT","TD","1","1",,"0","990","1","1","1","1","10","0"
"2019","ISTITUTI/ENTI DI RICERCA","LOMBARDIA","SICILIA","CATANIA","CT","TD","30","30","97970","36,67","233565,61","1","23","4","7","18,47","0"
"2019","ISTITUTI/ENTI DI RICERCA","LOMBARDIA","SICILIA","MESSINA","ME","TD","17","17","20000","23,53","51653,21","1","13","1","2","13,82","0"
"2019","ISTITUTI/ENTI DI RICERCA","LOMBARDIA","SICILIA","PALERMO","PA","TD","11","11","49848,86","36,36","51352,22","1","9","3","5","22,73","0"
"2019","ISTITUTI/ENTI DI RICERCA","LOMBARDIA","SICILIA","TRAPANI","TP","TD","3","3","2850","33,33","6985,89","1","3","1","2","18,67","0"
"2019","ISTITUTI/ENTI DI RICERCA","EMILIA ROMAGNA","SICILIA","CATANIA","CT","TD","4","4","6119","50","15932,2","1","3","2","2","13,75","0"
"2019","ISTITUTI/ENTI DI RICERCA","EMILIA ROMAGNA","SICILIA","MESSINA","ME","TD","2","2",,"0","6709,17","1","1","1","1","13","0"
"2019","ISTITUTI/ENTI DI RICERCA","EMILIA ROMAGNA","SICILIA","PALERMO","PA","TD","2","2","9016,4","50","8500","1","2","2","2","21","0"
"2019","ISTITUTI/ENTI DI RICERCA","TRENTINO ALTO ADIGE","SICILIA","CATANIA","CT","TD","2","2",,"0","5201,16","1","1","1","1","12,5","0"
"2019","ISTITUTI/ENTI DI RICERCA","TRENTINO ALTO ADIGE","SICILIA","MESSINA","ME","TD","2","2",,"0","11912","1","1","1","1","6,5","0"
"2019","ISTITUTI/ENTI DI RICERCA","FRIULI VENEZIA GIULIA","SICILIA","CATANIA","CT","TD","2","2","2360","50","4538","1","2","2","2","12","0"
"2019","ISTITUTI/ENTI DI RICERCA","FRIULI VENEZIA GIULIA","SICILIA","MESSINA","ME","TD","1","1","20000","100","19800","1","1","1","1","18","0"
"2019","UNIVERSITA' E POLITECNICI","FRIULI VENEZIA GIULIA","TRENTINO ALTO ADIGE","TRENTO","TN","TD","1","1",,"0","648,8","1","1","1","1","7","0"
"2019","UNIVERSITA' E POLITECNICI","LAZIO","FRIULI VENEZIA GIULIA","TRIESTE","TS","TD","45","45","219563","31,11","348796,52","1","26","2","12","14,02","0"
"2019","UNIVERSITA' E POLITECNICI","MARCHE","FRIULI VENEZIA GIULIA","TRIESTE","TS","TD","1","1","1984,5","100","1984,5","1","1","1","1","13","0"
"2019","UNIVERSITA' E POLITECNICI","PUGLIA","FRIULI VENEZIA GIULIA","TRIESTE","TS","TD","10","10","6001","20","45732,08","1","5","2","5","15,5","0"
"2019","UNIVERSITA' E POLITECNICI","UMBRIA","FRIULI VENEZIA GIULIA","TRIESTE","TS","TD","2","2",,"0","12610","1","2","1","2","6","0"
"2019","UNIVERSITA' E POLITECNICI","VENETO","FRIULI VENEZIA GIULIA","TRIESTE","TS","TD","59","59","106772,66","37,29","242279,53","1","33","2","11","15,93","0"
"2019","UNIVERSITA' E POLITECNICI","VENETO","FRIULI VENEZIA GIULIA","UDINE","UD","TD","1","1","4601","100","4600","1","1","1","1","4","0"
"2019","UNIVERSITA' E POLITECNICI","ABRUZZO","FRIULI VENEZIA GIULIA","TRIESTE","TS","TD","2","2","1295,73","100","1245,73","1","2","1","1","21,5","0"
"2019","UNIVERSITA' E POLITECNICI","ABRUZZO","FRIULI VENEZIA GIULIA","UDINE","UD","TD","1","1","1113,51","100","1113,51","1","1","1","1","3","0"
"2019","UNIVERSITA' E POLITECNICI","AUSTRIA","FRIULI VENEZIA GIULIA","TRIESTE","TS","TD","1","1",,"0","250","1","1","1","1","14","0"
"2019","UNIVERSITA' E POLITECNICI","LIGURIA","FRIULI VENEZIA GIULIA","TRIESTE","TS","TD","3","3","14000","66,67","13780","1","2","2","2","19,67","0"
"2019","UNIVERSITA' E POLITECNICI","SICILIA","FRIULI VENEZIA GIULIA","TRIESTE","TS","TD","3","3",,"0","8065","1","3","2","3","10","0"
"2019","UNIVERSITA' E POLITECNICI","TOSCANA","FRIULI VENEZIA GIULIA","TRIESTE","TS","TD","12","12","22360","41,67","35350,38","1","10","2","5","14,58","0"
"2019","UNIVERSITA' E POLITECNICI","TOSCANA","FRIULI VENEZIA GIULIA","UDINE","UD","TD","1","1","12200","100","12200","1","1","1","1","11","0"
"2019","UNIVERSITA' E POLITECNICI","CAMPANIA","FRIULI VENEZIA GIULIA","TRIESTE","TS","TD","4","4",,"0","7602,04","1","4","2","3","14,25","0"
"2019","UNIVERSITA' E POLITECNICI","GERMANIA","FRIULI VENEZIA GIULIA","TRIESTE","TS","TD","2","2","4437,52","100","4437,52","1","1","1","1","10,5","0"
"2019","UNIVERSITA' E POLITECNICI","NORVEGIA","FRIULI VENEZIA GIULIA","TRIESTE","TS","TD","1","1",,"0","6273","1","1","1","1","21","0"
"2019","UNIVERSITA' E POLITECNICI","PIEMONTE","FRIULI VENEZIA GIULIA","TRIESTE","TS","TD","11","11","19500","18,18","79030,8","1","8","2","7","16,36","0"
"2019","UNIVERSITA' E POLITECNICI","LOMBARDIA","FRIULI VENEZIA GIULIA","TRIESTE","TS","TD","221","221","328378,36","23,08","697531,07","1","84","2","12","11,93","0"
"2019","UNIVERSITA' E POLITECNICI","LOMBARDIA","FRIULI VENEZIA GIULIA","UDINE","UD","TD","1","1",,"0","3500","1","1","1","1","10","0"
"2019","UNIVERSITA' E POLITECNICI","PAESI BASSI","FRIULI VENEZIA GIULIA","TRIESTE","TS","TD","2","2",,"0","6782","1","2","1","2","78","0"
"2019","UNIVERSITA' E POLITECNICI","EMILIA ROMAGNA","FRIULI VENEZIA GIULIA","TRIESTE","TS","TD","27","27","57436","29,63","119741,61","1","16","2","7","13,11","0"
"2019","UNIVERSITA' E POLITECNICI","EMILIA ROMAGNA","FRIULI VENEZIA GIULIA","UDINE","UD","TD","1","1",,"0","96064,4","1","1","1","1","3","0"
"2019","UNIVERSITA' E POLITECNICI","TRENTINO ALTO ADIGE","FRIULI VENEZIA GIULIA","TRIESTE","TS","TD","6","6","19190","33,33","46530","1","6","2","6","10,5","0"
"2019","UNIVERSITA' E POLITECNICI","TRENTINO ALTO ADIGE","FRIULI VENEZIA GIULIA","UDINE","UD","TD","1","1",,"0","11397,68","1","1","1","1","11","0"
"2019","UNIVERSITA' E POLITECNICI","FRIULI VENEZIA GIULIA","FRIULI VENEZIA GIULIA","TRIESTE","TS","TD","123","123","495785,26","55,28","759678,86","1","77","2","16","14,12","0"
"2019","UNIVERSITA' E POLITECNICI","FRIULI VENEZIA GIULIA","FRIULI VENEZIA GIULIA","UDINE","UD","TD","6","6","39000","50","64004","1","5","1","2","10,83","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","LAZIO","LAZIO","ROMA","RM","TD","22","22","404540,94","100","393214,38","1","22","1","1","14,36","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","MARCHE","LAZIO","ROMA","RM","TD","1","1","499","100","498,9","1","1","1","1","27","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","VENETO","LAZIO","ROMA","RM","TD","3","3","51364,78","100","44296,34","1","2","1","1","7,33","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","ABRUZZO","LAZIO","ROMA","RM","TD","1","1","7000","100","6900","1","1","1","1","23","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","LOMBARDIA","LAZIO","ROMA","RM","TD","1","1","31138,46","100","30500","1","1","1","1","15","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","FRIULI VENEZIA GIULIA","LAZIO","ROMA","RM","TD","1","1","1553","100","1500","1","1","1","1","7","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","LAZIO","MARCHE","ANCONA","AN","TD","1","1","2900","100","2767,66","1","1","1","1","6","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","MARCHE","MARCHE","ANCONA","AN","TD","24","24","210440","75","301259,44","1","20","1","1","12,21","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","TOSCANA","MARCHE","ANCONA","AN","TD","2","2",,"0","13033,2","1","1","1","1","9","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","LOMBARDIA","MARCHE","ANCONA","AN","TD","10","10","70800","60","92488,46","1","6","1","1","7,9","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","EMILIA ROMAGNA","MARCHE","ANCONA","AN","TD","1","1","4990","100","4983,46","1","1","1","1","6","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","MOLISE","MOLISE","CAMPOBASSO","CB","TD","1","1",,"0","6000","1","1","1","1","9","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","LAZIO","UMBRIA","PERUGIA","PG","TD","3","3","51202,75","66,67","56479,15","1","2","1","1","12,67","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","UMBRIA","UMBRIA","PERUGIA","PG","TD","6","6","71277,46","66,67","83854,48","1","6","1","1","45,17","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","TRENTINO ALTO ADIGE","UMBRIA","PERUGIA","PG","TD","1","1",,"0","990","1","1","1","1","8","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","LAZIO","VENETO","VENEZIA","VE","TD","1","1",,"0","39000","1","1","1","1","20","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","PUGLIA","VENETO","PADOVA","PD","TD","1","1","9000","100","8000","1","1","1","1","7","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","PUGLIA","VENETO","VERONA","VR","TD","1","1","1480","100","1466,09","1","1","1","1","27","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","VENETO","VENETO","PADOVA","PD","TD","27","27","361901,33","96,3","362093,05","1","26","1","3","16,78","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","VENETO","VENETO","VENEZIA","VE","TD","14","14","132752,32","71,43","187287,96","1","12","1","2","20,29","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","VENETO","VENETO","VERONA","VR","TD","13","13","131580","53,85","318634,85","1","11","1","1","67,85","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","LOMBARDIA","VENETO","PADOVA","PD","TD","6","6","62500","100","61500","1","6","1","2","13,67","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","LOMBARDIA","VENETO","VENEZIA","VE","TD","3","3","55681,51","100","32599","1","3","1","1","18,33","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","LOMBARDIA","VENETO","VERONA","VR","TD","2","2","26150","100","23160","1","2","1","1","50,5","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","EMILIA ROMAGNA","VENETO","PADOVA","PD","TD","4","4","42100","100","41671,78","1","3","1","1","25","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","EMILIA ROMAGNA","VENETO","VENEZIA","VE","TD","1","1","25000","100","16393,44","1","1","1","1","39","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","TRENTINO ALTO ADIGE","VENETO","VENEZIA","VE","TD","1","1","1751","100","1750","1","1","1","1","9","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","TRENTINO ALTO ADIGE","VENETO","VERONA","VR","TD","3","3","21210","100","21167,81","1","1","1","1","20","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","LAZIO","ABRUZZO","L'AQUILA","AQ","TD","1","1","1997","100","1997","1","1","1","1","6","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","LAZIO","ABRUZZO","CHIETI","CH","TD","1","1","11000","100","9001","1","1","1","1","16","0"
"2019","ENTI DI DIRITTO ALLO STUDIO","ABRUZZO","ABRUZZO","L'AQUILA","AQ","TD","1","1",,"0","2440","1","1","1","1","2","0"
