#Anno_Riferimento,Tipologia_Amministrazione,Regione_Fornitore,Regione_PA,Tipo_Negoziazione,N_negoziazioni_stipulate,N_Contratti_Stipulati,Valore_Base_Asta,Perc_negoziazioni_base_asta_valorizzata,Valore_contratti_stipulati,N_Medio_Fornitori_Partecipanti,N_Fornitori_con_contratti_stipulati,N_PA_Appaltanti,N_PO,Durata_media_negoziazione,Tempi_Medi_Stipula
"2018","COMUNI","EMILIA ROMAGNA","MOLISE","TD","4","4","42353","50","42679","1","3","3","3","9","0"
"2018","COMUNI","LAZIO","PUGLIA","TD","54","54","195359,55","35,19","532441,12","1","34","41","46","17,02","0"
"2018","COMUNI","MARCHE","PUGLIA","TD","8","8","14070","50","21159","1","4","7","7","11,75","0"
"2018","COMUNI","MOLISE","PUGLIA","TD","6","6","90137,5","66,67","99145,27","1","5","6","6","5,17","0"
"2018","COMUNI","PUGLIA","PUGLIA","TD","1509","1509","9968972,54","69,72","13458312,94","1","823","205","552","14,24","0"
"2018","COMUNI","UMBRIA","PUGLIA","TD","5","5","88185","100","81420,72","1","3","4","4","7,6","0"
"2018","COMUNI","VENETO","PUGLIA","TD","27","27","65024,98","40,74","130782,86","1","22","20","23","11,67","0"
"2018","COMUNI","ABRUZZO","PUGLIA","TD","10","10","69500","40","108797,33","1","7","10","10","5,5","0"
"2018","COMUNI","LIGURIA","PUGLIA","TD","6","6","65956,24","83,33","66807,11","1","5","6","6","11,83","0"
"2018","COMUNI","SICILIA","PUGLIA","TD","2","2","1200","50","1809","1","2","2","2","3,5","0"
"2018","COMUNI","TOSCANA","PUGLIA","TD","18","18","84953,34","44,44","214906,93","1","14","15","16","19,61","0"
"2018","COMUNI","CALABRIA","PUGLIA","TD","3","3","7985","100","7065,71","1","2","3","3","10,33","0"
"2018","COMUNI","CAMPANIA","PUGLIA","TD","45","45","163928,11","53,33","292117,43","1","29","31","34","33,67","0"
"2018","COMUNI","PIEMONTE","PUGLIA","TD","32","32","295814,28","75","321467,58","1","12","23","26","12,56","0"
"2018","COMUNI","SARDEGNA","PUGLIA","TD","2","2",,"0","4469","1","2","2","2","2,5","0"
"2018","COMUNI","LOMBARDIA","PUGLIA","TD","125","125","602379,11","51,2","1398433,79","1","43","64","89","19,26","0"
"2018","COMUNI","BASILICATA","PUGLIA","TD","26","26","216646,39","65,38","323911,35","1","12","20","22","12,31","0"
"2018","COMUNI","SAN MARINO","PUGLIA","TD","3","3",,"0","31737,6","1","1","2","2","5","0"
"2018","COMUNI","EMILIA ROMAGNA","PUGLIA","TD","91","91","216839,2","48,35","834055,16","1","21","49","59","18,75","0"
"2018","COMUNI","TRENTINO ALTO ADIGE","PUGLIA","TD","39","39","299369,22","74,36","343925,18","1","7","20","20","21,77","0"
"2018","COMUNI","FRIULI VENEZIA GIULIA","PUGLIA","TD","5","5","7000","40","16539,21","1","5","4","5","25,6","0"
"2018","COMUNI","LAZIO","UMBRIA","TD","56","56","341936,5","75","382345,08","1","33","25","36","15,75","0"
"2018","COMUNI","MARCHE","UMBRIA","TD","37","37","69256,9","51,35","130295,51","1","18","21","26","8,92","0"
"2018","COMUNI","MOLISE","UMBRIA","TD","1","1","2268,65","100","1536,1","1","1","1","1","101","0"
"2018","COMUNI","PUGLIA","UMBRIA","TD","7","7","17021,8","42,86","26085,79","1","5","5","6","5,86","0"
"2018","COMUNI","UMBRIA","UMBRIA","TD","601","601","2735339,83","68,72","3409300,84","1","329","72","161","15","0"
"2018","COMUNI","VENETO","UMBRIA","TD","13","13","4911","23,08","125412,21","1","12","10","12","14,92","0"
"2018","COMUNI","ABRUZZO","UMBRIA","TD","3","3","4850","66,67","14939","1","3","3","3","4,33","0"
"2018","COMUNI","LIGURIA","UMBRIA","TD","3","3","3170","66,67","3595,5","1","3","3","3","5","0"
"2018","COMUNI","SICILIA","UMBRIA","TD","2","2",,"0","17610,7","1","2","2","2","45","0"
"2018","COMUNI","TOSCANA","UMBRIA","TD","56","56","124534,39","44,64","349632,79","1","27","24","34","11,23","0"
"2018","COMUNI","CALABRIA","UMBRIA","TD","1","1","1000","100","1000","1","1","1","1","5","0"
"2018","COMUNI","CAMPANIA","UMBRIA","TD","7","7","14880","42,86","22374,24","1","4","7","7","17,43","0"
"2018","COMUNI","PIEMONTE","UMBRIA","TD","9","9","145293","66,67","147634,6","1","7","8","8","6,89","0"
"2018","COMUNI","SARDEGNA","UMBRIA","TD","1","1",,"0","1682","1","1","1","1","15","0"
"2018","COMUNI","LOMBARDIA","UMBRIA","TD","56","56","313426,34","60,71","509004,57","1","41","23","40","15,11","0"
"2018","COMUNI","SAN MARINO","UMBRIA","TD","1","1","11250","100","11250","1","1","1","1","8","0"
"2018","COMUNI","EMILIA ROMAGNA","UMBRIA","TD","63","63","125309,61","41,27","371794,96","1","18","30","40","15,52","0"
"2018","COMUNI","TRENTINO ALTO ADIGE","UMBRIA","TD","24","24","56675,95","25","155979,3","1","9","10","12","13,71","0"
"2018","COMUNI","FRIULI VENEZIA GIULIA","UMBRIA","TD","2","2","39960","50","39377,5","1","2","2","2","22,5","0"
"2018","COMUNI","LAZIO","VENETO","TD","110","110","329503,21","50,91","568678,82","1","59","74","90","18,54","0"
"2018","COMUNI","MARCHE","VENETO","TD","68","68","201452,4","48,53","352913,95","1","26","52","55","13,37","0"
"2018","COMUNI","MOLISE","VENETO","TD","1","1",,"0","710","1","1","1","1","6","0"
"2018","CONSERVATORI E ACCADEMIE","FRIULI VENEZIA GIULIA","PIEMONTE","TD","2","2",,"0","496","1","2","1","1","14","0"
"2018","CONSERVATORI E ACCADEMIE","SARDEGNA","SARDEGNA","TD","13","13","38740,8","100","37959,49","1","11","2","2","8,46","0"
"2018","CONSERVATORI E ACCADEMIE","LOMBARDIA","SARDEGNA","TD","2","2","7307,69","100","7307,69","1","1","1","1","11,5","0"
"2018","CONSERVATORI E ACCADEMIE","LAZIO","LOMBARDIA","TD","9","9","19265","22,22","85264,44","1","4","3","3","25,44","0"
"2018","CONSERVATORI E ACCADEMIE","PUGLIA","LOMBARDIA","TD","1","1",,"0","600","1","1","1","1","7","0"
"2018","CONSERVATORI E ACCADEMIE","VENETO","LOMBARDIA","TD","1","1",,"0","8150","1","1","1","1","18","0"
"2018","CONSERVATORI E ACCADEMIE","ABRUZZO","LOMBARDIA","TD","1","1","4600","100","4590","1","1","1","1","2","0"
"2018","CONSERVATORI E ACCADEMIE","SICILIA","LOMBARDIA","TD","1","1",,"0","1440","1","1","1","1","19","0"
"2018","CONSERVATORI E ACCADEMIE","TOSCANA","LOMBARDIA","TD","3","3",,"0","9698","1","3","2","3","5,67","0"
"2018","CONSERVATORI E ACCADEMIE","PIEMONTE","LOMBARDIA","TD","6","6","41955","33,33","53676,74","1","3","3","3","12,67","0"
"2018","CONSERVATORI E ACCADEMIE","LOMBARDIA","LOMBARDIA","TD","48","48","195082","39,58","289233,02","1","36","6","7","7,35","0"
"2018","CONSERVATORI E ACCADEMIE","EMILIA ROMAGNA","LOMBARDIA","TD","4","4","630","25","23863,29","1","3","3","3","11,25","0"
"2018","CONSERVATORI E ACCADEMIE","FRIULI VENEZIA GIULIA","LOMBARDIA","TD","1","1",,"0","4200","1","1","1","1","7","0"
"2018","CONSERVATORI E ACCADEMIE","LAZIO","EMILIA ROMAGNA","TD","6","6","15320","66,67","18233,39","1","4","2","2","7,67","0"
"2018","CONSERVATORI E ACCADEMIE","VENETO","EMILIA ROMAGNA","TD","8","8","14750","87,5","14163,52","1","5","2","2","5,75","0"
"2018","CONSERVATORI E ACCADEMIE","TOSCANA","EMILIA ROMAGNA","TD","5","5","7800","80","7579,44","1","5","2","2","6,2","0"
"2018","CONSERVATORI E ACCADEMIE","CAMPANIA","EMILIA ROMAGNA","TD","2","2","18500","100","18380","1","2","1","1","8,5","0"
"2018","CONSERVATORI E ACCADEMIE","PIEMONTE","EMILIA ROMAGNA","TD","2","2","8100","100","7430","1","1","1","1","6","0"
"2018","CONSERVATORI E ACCADEMIE","LOMBARDIA","EMILIA ROMAGNA","TD","5","5","5520","40","8477,87","1","5","2","2","8,4","0"
"2018","CONSERVATORI E ACCADEMIE","EMILIA ROMAGNA","EMILIA ROMAGNA","TD","103","103","233909,9","84,47","228696,7","1","53","4","4","9,25","0"
"2018","CONSERVATORI E ACCADEMIE","PIEMONTE","TRENTINO ALTO ADIGE","TD","1","1",,"0","2040","1","1","1","1","2","0"
"2018","CONSERVATORI E ACCADEMIE","LAZIO","FRIULI VENEZIA GIULIA","TD","2","2",,"0","16330,02","1","2","2","2","3","0"
"2018","CONSERVATORI E ACCADEMIE","VENETO","FRIULI VENEZIA GIULIA","TD","3","3",,"0","3545,18","1","3","1","1","3,67","0"
"2018","CONSERVATORI E ACCADEMIE","PIEMONTE","FRIULI VENEZIA GIULIA","TD","1","1",,"0","510,4","1","1","1","1","13","0"
"2018","CONSERVATORI E ACCADEMIE","LOMBARDIA","FRIULI VENEZIA GIULIA","TD","1","1",,"0","1100","1","1","1","1","4","0"
"2018","CONSERVATORI E ACCADEMIE","VALLE D'AOSTA","FRIULI VENEZIA GIULIA","TD","2","2",,"0","580","1","1","1","1","2","0"
"2018","CONSERVATORI E ACCADEMIE","EMILIA ROMAGNA","FRIULI VENEZIA GIULIA","TD","3","3",,"0","4747,1","1","3","1","1","4,67","0"
"2018","CONSERVATORI E ACCADEMIE","FRIULI VENEZIA GIULIA","FRIULI VENEZIA GIULIA","TD","42","42","7155","28,57","35394,16","1","20","1","1","4,12","0"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","LAZIO","TD","635","635","2723391,06","55,75","4689581,76","1","357","11","89","12,22","0"
"2018","ISTITUTI/ENTI DI RICERCA","MARCHE","LAZIO","TD","13","13","159065,01","61,54","172855","1","9","4","10","13,38","0"
"2018","ISTITUTI/ENTI DI RICERCA","MOLISE","LAZIO","TD","1","1",,"0","666","1","1","1","1","3","0"
"2018","ISTITUTI/ENTI DI RICERCA","PUGLIA","LAZIO","TD","40","40","151065,02","32,5","253409,91","1","25","6","19","14,93","0"
"2018","ISTITUTI/ENTI DI RICERCA","UMBRIA","LAZIO","TD","31","31","65566","29,03","131421,53","1","19","5","16","16,87","0"
"2018","ISTITUTI/ENTI DI RICERCA","VENETO","LAZIO","TD","98","98","79236,25","17,35","310945,59","1","62","7","30","16,93","0"
"2018","ISTITUTI/ENTI DI RICERCA","ABRUZZO","LAZIO","TD","7","7","10090","42,86","27787,7","1","6","4","6","16,14","0"
"2018","ISTITUTI/ENTI DI RICERCA","LIGURIA","LAZIO","TD","24","24","88470","62,5","196820,09","1","15","6","13","8,33","0"
"2018","ISTITUTI/ENTI DI RICERCA","SICILIA","LAZIO","TD","22","22","71019","45,45","98243,52","1","21","5","13","16,05","0"
"2018","ISTITUTI/ENTI DI RICERCA","TOSCANA","LAZIO","TD","112","112","393321,64","59,82","544265,69","1","73","8","40","14,54","0"
"2018","ISTITUTI/ENTI DI RICERCA","CALABRIA","LAZIO","TD","11","11","10797","72,73","20404,98","1","10","4","4","19,45","0"
"2018","ISTITUTI/ENTI DI RICERCA","CAMPANIA","LAZIO","TD","52","52","254260,32","42,31","373891,6","1","44","5","24","13,4","0"
"2018","ISTITUTI/ENTI DI RICERCA","PIEMONTE","LAZIO","TD","89","89","1864595,38","61,8","2084885,34","1","55","7","32","12,94","0"
"2018","ISTITUTI/ENTI DI RICERCA","SARDEGNA","LAZIO","TD","18","18","17946","22,22","54131,54","1","15","3","3","11,61","0"
"2018","ISTITUTI/ENTI DI RICERCA","LOMBARDIA","LAZIO","TD","581","581","1802104,7","39,93","3081009,82","1","227","8","83","18,25","0"
"2018","ISTITUTI/ENTI DI RICERCA","BASILICATA","LAZIO","TD","9","9","108488,31","77,78","107610,88","1","7","2","3","9,78","0"
"2018","ISTITUTI/ENTI DI RICERCA","REGNO UNITO","LAZIO","TD","7","7","49000","28,57","77599,58","1","1","2","2","38,43","0"
"2018","ISTITUTI/ENTI DI RICERCA","EMILIA ROMAGNA","LAZIO","TD","87","87","681503,19","37,93","965591,08","1","50","7","39","15,34","0"
"2018","ISTITUTI/ENTI DI RICERCA","TRENTINO ALTO ADIGE","LAZIO","TD","13","13","157550","30,77","251220,36","1","10","4","10","17,62","0"
"2018","ISTITUTI/ENTI DI RICERCA","FRIULI VENEZIA GIULIA","LAZIO","TD","10","10","10000","10","26565,4","1","7","4","8","16,5","0"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","MARCHE","TD","2","2","9369","100","9317","1","2","1","1","4","0"
"2018","ISTITUTI/ENTI DI RICERCA","MARCHE","MARCHE","TD","21","21","151249","100","151112,26","1","17","1","1","4,76","0"
"2018","ISTITUTI/ENTI DI RICERCA","ABRUZZO","MARCHE","TD","1","1","250","100","245","1","1","1","1","5","0"
"2018","ISTITUTI/ENTI DI RICERCA","LIGURIA","MARCHE","TD","1","1","241","100","240","1","1","1","1","5","0"
"2018","ISTITUTI/ENTI DI RICERCA","LOMBARDIA","MARCHE","TD","6","6","14408,6","100","18363,36","1","5","2","3","5,17","0"
"2018","ISTITUTI/ENTI DI RICERCA","EMILIA ROMAGNA","MARCHE","TD","2","2","2404","100","2390","1","2","1","1","5","0"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","PUGLIA","TD","11","11","10850","45,45","20309,33","1","7","1","6","22,55","0"
"2018","ISTITUTI/ENTI DI RICERCA","PUGLIA","PUGLIA","TD","62","62","115816,21","58,06","154276,84","1","44","2","14","14,11","0"
"2018","ISTITUTI/ENTI DI RICERCA","VENETO","PUGLIA","TD","3","3","183,36","33,33","3173,1","1","2","1","3","13","0"
"2018","ISTITUTI/ENTI DI RICERCA","SICILIA","PUGLIA","TD","1","1","350","100","349","1","1","1","1","4","0"
"2018","ISTITUTI/ENTI DI RICERCA","TOSCANA","PUGLIA","TD","2","2",,"0","1340","1","2","2","2","12,5","0"
"2018","ISTITUTI/ENTI DI RICERCA","CAMPANIA","PUGLIA","TD","2","2","878","100","789","1","2","1","1","25","0"
"2018","ISTITUTI/ENTI DI RICERCA","PIEMONTE","PUGLIA","TD","2","2",,"0","328,33","1","2","2","2","13","0"
"2018","ISTITUTI/ENTI DI RICERCA","LOMBARDIA","PUGLIA","TD","34","34","88239,52","52,94","119403,69","1","21","2","13","15,21","0"
"2018","ISTITUTI/ENTI DI RICERCA","BASILICATA","PUGLIA","TD","1","1","19500","100","19207,5","1","1","1","1","3","0"
"2018","ISTITUTI/ENTI DI RICERCA","EMILIA ROMAGNA","PUGLIA","TD","6","6","5512,6","33,33","6120","1","6","2","5","12,33","0"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","UMBRIA","TD","5","5",,"0","3431,06","1","3","1","1","5,2","0"
"2018","ISTITUTI/ENTI DI RICERCA","PUGLIA","UMBRIA","TD","1","1","1000","100","990","1","1","1","1","5","0"
"2018","ISTITUTI/ENTI DI RICERCA","UMBRIA","UMBRIA","TD","25","25","53653,23","64","81660,6","1","16","2","5","4,96","0"
"2018","ISTITUTI/ENTI DI RICERCA","VENETO","UMBRIA","TD","5","5",,"0","3354,8","1","5","1","2","8","0"
"2018","ISTITUTI/ENTI DI RICERCA","SICILIA","UMBRIA","TD","1","1",,"0","250","1","1","1","1","14","0"
"2018","ISTITUTI/ENTI DI RICERCA","TOSCANA","UMBRIA","TD","2","2","1797,03","50","1938","1","2","1","2","6,5","0"
"2018","ISTITUTI/ENTI DI RICERCA","LOMBARDIA","UMBRIA","TD","9","9","2760","11,11","143266,41","1","8","2","5","12","0"
"2018","ISTITUTI/ENTI DI RICERCA","FRIULI VENEZIA GIULIA","UMBRIA","TD","1","1","2213,97","100","2213,9","1","1","1","1","4","0"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","VENETO","TD","3","3","999","33,33","3664,4","1","2","2","2","9,33","0"
"2018","ISTITUTI/ENTI DI RICERCA","MARCHE","VENETO","TD","2","2",,"0","1406,05","1","2","1","2","9,5","0"
"2018","ISTITUTI/ENTI DI RICERCA","PUGLIA","VENETO","TD","1","1","400","100","395","1","1","1","1","48","0"
"2018","ISTITUTI/ENTI DI RICERCA","VENETO","VENETO","TD","68","68","40663","36,76","121689,79","1","39","2","6","10,41","0"
"2018","ISTITUTI/ENTI DI RICERCA","LIGURIA","VENETO","TD","3","3",,"0","7423","1","1","1","1","7,67","0"
"2018","ISTITUTI/ENTI DI RICERCA","TOSCANA","VENETO","TD","4","4","190","25","1224,46","1","4","2","3","15,75","0"
"2018","ISTITUTI/ENTI DI RICERCA","CAMPANIA","VENETO","TD","3","3","18730","100","18670","1","3","2","2","10","0"
"2018","ISTITUTI/ENTI DI RICERCA","PIEMONTE","VENETO","TD","8","8","500","12,5","11293,77","1","4","2","4","11","0"
"2018","ISTITUTI/ENTI DI RICERCA","LOMBARDIA","VENETO","TD","57","57","16050","29,82","105746,37","1","37","2","6","13,21","0"
"2018","ISTITUTI/ENTI DI RICERCA","EMILIA ROMAGNA","VENETO","TD","8","8","400","12,5","24340,71","1","7","2","5","8,25","0"
"2018","ISTITUTI/ENTI DI RICERCA","TRENTINO ALTO ADIGE","VENETO","TD","5","5","1799","40","13593,29","1","4","2","3","16","0"
"2018","ISTITUTI/ENTI DI RICERCA","FRIULI VENEZIA GIULIA","VENETO","TD","1","1",,"0","168","1","1","1","1","19","0"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","ABRUZZO","TD","6","6","5975","33,33","43086,25","1","4","2","2","6,33","0"
"2018","ISTITUTI/ENTI DI RICERCA","ABRUZZO","ABRUZZO","TD","11","11","56935,06","90,91","51105,46","1","9","3","3","11,18","0"
"2018","ISTITUTI/ENTI DI RICERCA","LIGURIA","ABRUZZO","TD","1","1","16500","100","16240","1","1","1","1","18","0"
"2018","ISTITUTI/ENTI DI RICERCA","LOMBARDIA","ABRUZZO","TD","1","1","13000","100","12186","1","1","1","1","1","0"
"2018","ISTITUTI/ENTI DI RICERCA","EMILIA ROMAGNA","ABRUZZO","TD","1","1","24000","100","20635,75","1","1","1","1","8","0"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","LIGURIA","TD","1","1",,"0","1800","1","1","1","1","8","0"
"2018","ISTITUTI/ENTI DI RICERCA","VENETO","LIGURIA","TD","1","1","2537,07","100","2473","1","1","1","1","2","0"
"2018","ISTITUTI/ENTI DI RICERCA","LIGURIA","LIGURIA","TD","2","2","1950","100","1883","1","2","1","2","7,5","0"
"2018","ISTITUTI/ENTI DI RICERCA","TOSCANA","LIGURIA","TD","1","1",,"0","675","1","1","1","1","13","0"
"2018","ISTITUTI/ENTI DI RICERCA","CAMPANIA","LIGURIA","TD","1","1",,"0","590","1","1","1","1","13","0"
"2018","ISTITUTI/ENTI DI RICERCA","LOMBARDIA","LIGURIA","TD","5","5","2440","60","3597,95","1","5","1","3","3,6","0"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","SICILIA","TD","13","13","2150","15,38","36627,6","1","12","3","6","13,69","0"
"2018","ISTITUTI/ENTI DI RICERCA","MARCHE","SICILIA","TD","1","1","480","100","479","1","1","1","1","8","0"
"2018","ISTITUTI/ENTI DI RICERCA","PUGLIA","SICILIA","TD","2","2",,"0","8083","1","2","1","2","18","0"
"2018","ISTITUTI/ENTI DI RICERCA","VENETO","SICILIA","TD","7","7","11033,5","28,57","38883,7","1","4","3","4","15,71","0"
"2018","ISTITUTI/ENTI DI RICERCA","LIGURIA","SICILIA","TD","2","2",,"0","23001","1","1","1","1","24,5","0"
"2018","ISTITUTI/ENTI DI RICERCA","SICILIA","SICILIA","TD","101","101","241966,33","50,5","420066,35","1","65","4","17","12,78","0"
"2018","ISTITUTI/ENTI DI RICERCA","TOSCANA","SICILIA","TD","8","8","16109","50","62935,87","1","8","4","5","15,38","0"
"2018","ISTITUTI/ENTI DI RICERCA","CALABRIA","SICILIA","TD","1","1",,"0","415","1","1","1","1","13","0"
"2018","ISTITUTI/ENTI DI RICERCA","CAMPANIA","SICILIA","TD","1","1",,"0","288","1","1","1","1","7","0"
"2018","ISTITUTI/ENTI DI RICERCA","PIEMONTE","SICILIA","TD","4","4","1250","25","3558,47","1","3","2","2","15,25","0"
"2018","ISTITUTI/ENTI DI RICERCA","LOMBARDIA","SICILIA","TD","56","56","126848,15","23,21","323909,51","1","34","4","12","15,32","0"
"2018","ISTITUTI/ENTI DI RICERCA","PAESI BASSI","SICILIA","TD","1","1","1450","100","1450","1","1","1","1","7","0"
"2018","ISTITUTI/ENTI DI RICERCA","EMILIA ROMAGNA","SICILIA","TD","1","1",,"0","100,35","1","1","1","1","20","0"
"2018","ISTITUTI/ENTI DI RICERCA","TRENTINO ALTO ADIGE","SICILIA","TD","1","1",,"0","9520","1","1","1","1","16","0"
"2018","ISTITUTI/ENTI DI RICERCA","FRIULI VENEZIA GIULIA","SICILIA","TD","3","3",,"0","2357,1","1","2","2","2","13","0"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","TOSCANA","TD","39","39","94657","51,28","184863,55","1","24","3","16","11,05","0"
"2018","ISTITUTI/ENTI DI RICERCA","MARCHE","TOSCANA","TD","1","1","3000","100","2385","1","1","1","1","16","0"
"2018","ISTITUTI/ENTI DI RICERCA","MOLISE","TOSCANA","TD","2","2",,"0","849,5","1","2","1","2","8","0"
"2018","ISTITUTI/ENTI DI RICERCA","PUGLIA","TOSCANA","TD","2","2","21000","50","21363,1","1","2","1","2","51","0"
"2018","ISTITUTI/ENTI DI RICERCA","UMBRIA","TOSCANA","TD","3","3","1260","33,33","5980,43","1","3","2","3","6,33","0"
"2018","ISTITUTI/ENTI DI RICERCA","VENETO","TOSCANA","TD","16","16","50709,95","56,25","59149,62","1","9","2","9","11,31","0"
"2018","ISTITUTI/ENTI DI RICERCA","LIGURIA","TOSCANA","TD","1","1","300","100","300","1","1","1","1","11","0"
"2018","ISTITUTI/ENTI DI RICERCA","SICILIA","TOSCANA","TD","3","3","6000","33,33","19516","1","3","1","2","14","0"
"2018","ISTITUTI/ENTI DI RICERCA","TOSCANA","TOSCANA","TD","177","177","239910,35","51,41","477143,15","1","103","3","20","12,59","0"
"2018","ISTITUTI/ENTI DI RICERCA","CALABRIA","TOSCANA","TD","1","1",,"0","230","1","1","1","1","4","0"
"2018","ISTITUTI/ENTI DI RICERCA","CAMPANIA","TOSCANA","TD","2","2","1790","50","3009,78","1","2","2","2","4,5","0"
"2018","ISTITUTI/ENTI DI RICERCA","PIEMONTE","TOSCANA","TD","8","8","1124,9","25","8158","1","7","3","6","12,75","0"
"2018","ISTITUTI/ENTI DI RICERCA","LOMBARDIA","TOSCANA","TD","249","249","449746,84","56,22","727825,88","1","75","3","20","9,82","0"
"2018","ISTITUTI/ENTI DI RICERCA","PAESI BASSI","TOSCANA","TD","6","6","53300","100","53300","1","1","1","1","4,17","0"
"2018","ISTITUTI/ENTI DI RICERCA","REGNO UNITO","TOSCANA","TD","3","3",,"0","2835,3","1","1","1","1","10","0"
"2018","ISTITUTI/ENTI DI RICERCA","EMILIA ROMAGNA","TOSCANA","TD","23","23","113818","39,13","147464,26","1","16","3","12","11,26","0"
"2018","ISTITUTI/ENTI DI RICERCA","TRENTINO ALTO ADIGE","TOSCANA","TD","3","3",,"0","1512,18","1","2","1","2","12","0"
"2018","ISTITUTI/ENTI DI RICERCA","FRIULI VENEZIA GIULIA","TOSCANA","TD","9","9","26463,63","55,56","27773,23","1","7","3","6","15,89","0"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","CALABRIA","TD","2","2",,"0","1237,91","1","2","1","2","4,5","0"
"2018","ISTITUTI/ENTI DI RICERCA","MARCHE","CALABRIA","TD","1","1","290","100","285","1","1","1","1","6","0"
"2018","ISTITUTI/ENTI DI RICERCA","MOLISE","CALABRIA","TD","1","1","1814,54","100","1814","1","1","1","1","5","0"
"2018","ISTITUTI/ENTI DI RICERCA","VENETO","CALABRIA","TD","1","1","9692","100","9692","1","1","1","1","23","0"
"2018","ISTITUTI/ENTI DI RICERCA","SICILIA","CALABRIA","TD","1","1","115","100","113","1","1","1","1","5","0"
"2018","ISTITUTI/ENTI DI RICERCA","CALABRIA","CALABRIA","TD","11","11","10284,5","54,55","18846,85","1","11","1","6","8,45","0"
"2018","ISTITUTI/ENTI DI RICERCA","LOMBARDIA","CALABRIA","TD","2","2","575","100","540","1","2","1","2","3,5","0"
"2018","ISTITUTI/ENTI DI RICERCA","EMILIA ROMAGNA","CALABRIA","TD","1","1","550","100","550","1","1","1","1","5","0"
"2018","ISTITUTI/ENTI DI RICERCA","LAZIO","CAMPANIA","TD","9","9","4130","22,22","6709,06","1","7","1","7","15,89","0"
"2018","ISTITUTI/ENTI DI RICERCA","PUGLIA","CAMPANIA","TD","2","2",,"0","1338","1","1","1","2","9,5","0"
"2018","ISTITUTI/ENTI DI RICERCA","VENETO","CAMPANIA","TD","12","12","27319","8,33","14404,3","1","7","2","6","12","0"
"2018","ISTITUTI/ENTI DI RICERCA","LIGURIA","CAMPANIA","TD","1","1",,"0","4069","1","1","1","1","5","0"
"2018","ISTITUTI/ENTI DI RICERCA","SICILIA","CAMPANIA","TD","3","3","52570","100","52717,2","1","2","2","2","7","0"
"2018","ISTITUTI/ENTI DI RICERCA","TOSCANA","CAMPANIA","TD","3","3",,"0","3699,31","1","2","2","2","9","0"
"2018","ISTITUTI/ENTI DI RICERCA","CAMPANIA","CAMPANIA","TD","116","116","394757,86","55,17","462890,49","1","67","4","22","14,34","0"
